,author,content,description,medium,publishedAt,source_id,source_name,title,url,urlToImage,polarity,length,article_similarity,source_similarity,cosine_similarity,subject_matter,cluster
124,CBC News,News & Politics,"Lawyers for Brett Kavanaugh's accuser, Christine Blasey Ford, say she accepts the Senate Judiciary Committee's request to tell her story next week. 

To read more: https://www.cbc.ca/1.4833017

»»» Subscribe to CBC News to watch more videos: http://bit.ly/1RreYWS

Connect with CBC News Online:

For breaking news, video, audio and in-depth coverage: http://bit.ly/1Z0m6iX
Find CBC News on Facebook: http://bit.ly/1WjG36m
Follow CBC News on Twitter: http://bit.ly/1sA5P9H
For breaking news on Twitter: http://bit.ly/1WjDyks
Follow CBC News on Instagram: http://bit.ly/1Z0iE7O

Download the CBC News app for iOS: http://apple.co/25mpsUz
Download the CBC News app for Android: http://bit.ly/1XxuozZ

»»»»»»»»»»»»»»»»»»
For more than 75 years, CBC News has been the source Canadians turn to, to keep them informed about their communities, their country and their world. Through regional and national programming on multiple platforms, including CBC Television, CBC News Network, CBC Radio, CBCNews.ca, mobile and on-demand, CBC News and its internationally recognized team of award-winning journalists deliver the breaking stories, the issues, the analyses and the personalities that matter to Canadians.",video,2018-09-22 19:33:57,cbcnews,CBC News,Kavanaugh accuser agrees to testify,https://www.youtube.com/watch?v=i73y8Y_ED4E,http://i.ytimg.com/vi/i73y8Y_ED4E/default.jpg,0.5108676864240534,13,0.15694088302328568,0.07242703428293085,0.3290325578620614,2,1
125,CBC News,News & Politics,"Lawyers for Brett Kavanaugh's accuser, Christine Blasey Ford, say she accepts the Senate Judiciary Committee's request to tell her story next week. 

To read more: https://www.cbc.ca/1.4833017

»»» Subscribe to CBC News to watch more videos: http://bit.ly/1RreYWS

Connect with CBC News Online:

For breaking news, video, audio and in-depth coverage: http://bit.ly/1Z0m6iX
Find CBC News on Facebook: http://bit.ly/1WjG36m
Follow CBC News on Twitter: http://bit.ly/1sA5P9H
For breaking news on Twitter: http://bit.ly/1WjDyks
Follow CBC News on Instagram: http://bit.ly/1Z0iE7O

Download the CBC News app for iOS: http://apple.co/25mpsUz
Download the CBC News app for Android: http://bit.ly/1XxuozZ

»»»»»»»»»»»»»»»»»»
For more than 75 years, CBC News has been the source Canadians turn to, to keep them informed about their communities, their country and their world. Through regional and national programming on multiple platforms, including CBC Television, CBC News Network, CBC Radio, CBCNews.ca, mobile and on-demand, CBC News and its internationally recognized team of award-winning journalists deliver the breaking stories, the issues, the analyses and the personalities that matter to Canadians.",video,2018-09-22 19:33:57,cbcnews,CBC News,Kavanaugh accuser agrees to testify,https://www.youtube.com/watch?v=i73y8Y_ED4E,http://i.ytimg.com/vi/i73y8Y_ED4E/default.jpg,0.37046688060369515,18,0.9524327935567061,0.21177108589209148,0.8635441566171492,6,2
126,MSNBC,News & Politics,"The Washington Post reports on the challenge facing Republicans on Kavanaugh writing: ""The party's push to install him on the high court by next week could come at a steep political cost with women and the independent voters.”
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

The Washington Post: Brett Kavanaugh Nomination Could Cost GOP | Hardball | MSNBC",video,2018-09-21 13:34:53,msnbcleanforward,MSNBC,The Washington Post: Brett Kavanaugh Nomination Could Cost GOP | Hardball | MSNBC,https://www.youtube.com/watch?v=gdcQbsAqzKk,http://i.ytimg.com/vi/gdcQbsAqzKk/default.jpg,0.04184076324090091,10,0.04564704137614273,0.2007315072406134,0.4087387766693841,3,3
127,MSNBC,News & Politics,"The Washington Post reports on the challenge facing Republicans on Kavanaugh writing: ""The party's push to install him on the high court by next week could come at a steep political cost with women and the independent voters.”
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

The Washington Post: Brett Kavanaugh Nomination Could Cost GOP | Hardball | MSNBC",video,2018-09-21 13:34:53,msnbcleanforward,MSNBC,The Washington Post: Brett Kavanaugh Nomination Could Cost GOP | Hardball | MSNBC,https://www.youtube.com/watch?v=gdcQbsAqzKk,http://i.ytimg.com/vi/gdcQbsAqzKk/default.jpg,0.1890296444351417,11,0.18879004649279896,0.7165900463248766,0.5451237090984207,1,3
128,Inside Edition,News & Politics,"Christine Blasey Ford, the woman who's accused Supreme Court nominee Brett Kavanaugh of sexually assaulting her decades ago, is hitting back at conservative Ed Whelan for saying she mistook the judge for someone else. Whelan is facing backlash for speculating about what happened the night Ford claims Kavanaugh assaulted her. Ford said she was just 15 years old when a stumbling drunk 17-year-old Kavanaugh tried to rape her in 1982. Whalen apologized in a statement posted on social media.",video,2018-09-21 21:19:09,cbstvdinsideedition,Inside Edition,Lawyer Apologizes for Brett Kavanaugh Mistaken Identity Theory,https://www.youtube.com/watch?v=4H1k9tanmac,http://i.ytimg.com/vi/4H1k9tanmac/default.jpg,0.9426753448745087,19,0.9289870677963252,0.849442978871801,0.04144488383305822,9,1
129,Inside Edition,News & Politics,"Christine Blasey Ford, the woman who's accused Supreme Court nominee Brett Kavanaugh of sexually assaulting her decades ago, is hitting back at conservative Ed Whelan for saying she mistook the judge for someone else. Whelan is facing backlash for speculating about what happened the night Ford claims Kavanaugh assaulted her. Ford said she was just 15 years old when a stumbling drunk 17-year-old Kavanaugh tried to rape her in 1982. Whalen apologized in a statement posted on social media.",video,2018-09-21 21:19:09,cbstvdinsideedition,Inside Edition,Lawyer Apologizes for Brett Kavanaugh Mistaken Identity Theory,https://www.youtube.com/watch?v=4H1k9tanmac,http://i.ytimg.com/vi/4H1k9tanmac/default.jpg,0.21574727610199584,3,0.5771756178741551,0.9043813825208384,0.23640054451046177,6,1
130,MSNBC,News & Politics,"Rachel Maddow reviews the precedents for the FBI conducting background checks on federal nominees, and reports on the latest developments in negotiations to have Dr. Christine Blasey Ford about her accusation against Brett Kavanaugh.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

GOP Fails To Explain Excluding FBI From Brett Kavanaugh Investigation | Rachel Maddow | MSNBC",video,2018-09-21 04:40:22,msnbcleanforward,MSNBC,GOP Fails To Explain Excluding FBI From Brett Kavanaugh Investigation | Rachel Maddow | MSNBC,https://www.youtube.com/watch?v=J75VEHdtS-Q,http://i.ytimg.com/vi/J75VEHdtS-Q/default.jpg,0.5740974773853651,6,0.24642507965949778,0.058653871071104646,0.16854790022370125,7,3
131,MSNBC,News & Politics,"Rachel Maddow reviews the precedents for the FBI conducting background checks on federal nominees, and reports on the latest developments in negotiations to have Dr. Christine Blasey Ford about her accusation against Brett Kavanaugh.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

GOP Fails To Explain Excluding FBI From Brett Kavanaugh Investigation | Rachel Maddow | MSNBC",video,2018-09-21 04:40:22,msnbcleanforward,MSNBC,GOP Fails To Explain Excluding FBI From Brett Kavanaugh Investigation | Rachel Maddow | MSNBC,https://www.youtube.com/watch?v=J75VEHdtS-Q,http://i.ytimg.com/vi/J75VEHdtS-Q/default.jpg,0.4376700822880766,19,0.5441929613380458,0.749809408033091,0.5747316365481531,5,2
132,Fox Business,News & Politics,"“The Case Against Impeaching Trump” author Alan Dershowitz discusses the conditions laid out by Christine Blasey Ford, the women accusing Supreme Court nominee Brett Kavanaugh of sexual misconduct.",video,2018-09-21 14:08:39,FoxBusinessNetwork,Fox Business,Kavanaugh accuser’s request for him to go first is un-American: Alan Dershowitz,https://www.youtube.com/watch?v=ekgDwASnZ60,http://i.ytimg.com/vi/ekgDwASnZ60/default.jpg,0.13143422694858964,1,0.25098486004150733,0.6523232383404425,0.2631397531084273,6,3
133,Fox Business,News & Politics,"“The Case Against Impeaching Trump” author Alan Dershowitz discusses the conditions laid out by Christine Blasey Ford, the women accusing Supreme Court nominee Brett Kavanaugh of sexual misconduct.",video,2018-09-21 14:08:39,FoxBusinessNetwork,Fox Business,Kavanaugh accuser’s request for him to go first is un-American: Alan Dershowitz,https://www.youtube.com/watch?v=ekgDwASnZ60,http://i.ytimg.com/vi/ekgDwASnZ60/default.jpg,0.9977933880862995,3,0.7282947446123347,0.4139173191752289,0.4380944090117913,7,3
134,MSNBC,News & Politics,"Opposition to Supreme Court nominee Brett Kavanaugh has grown by nine points since last month, according to a new NBC/WSJ poll.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

New Poll Shows Opposition To Brett Kavanaugh Spikes | MTP Daily | MSNBC",video,2018-09-20 22:13:09,msnbcleanforward,MSNBC,New Poll Shows Opposition To Brett Kavanaugh Spikes | MTP Daily | MSNBC,https://www.youtube.com/watch?v=bkbiV7D9PHw,http://i.ytimg.com/vi/bkbiV7D9PHw/default.jpg,0.05941069942371768,3,0.8328205992699429,0.9014579919635429,0.9090626876977008,6,2
135,MSNBC,News & Politics,"Opposition to Supreme Court nominee Brett Kavanaugh has grown by nine points since last month, according to a new NBC/WSJ poll.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

New Poll Shows Opposition To Brett Kavanaugh Spikes | MTP Daily | MSNBC",video,2018-09-20 22:13:09,msnbcleanforward,MSNBC,New Poll Shows Opposition To Brett Kavanaugh Spikes | MTP Daily | MSNBC,https://www.youtube.com/watch?v=bkbiV7D9PHw,http://i.ytimg.com/vi/bkbiV7D9PHw/default.jpg,0.3457310516115777,15,0.7126261778075077,0.5929692052646603,0.982625554842119,7,2
136,CBS This Morning,News & Politics,"Lawyers for Christine Blasey Ford, who accused Supreme Court nominee Brett Kavanaugh of sexually assaulting her in high school, are asking senators for new conditions to let her testify before the Senate Judiciary Committee. Ford does not want Kavanaugh to be in the room and wants assurances that she and her family will be kept safe. Nancy Cordes reports.

Subscribe to the ""CBS This Morning"" Channel HERE: http://bit.ly/1Q0v2hE
Watch ""CBS This Morning"" HERE: http://bit.ly/1T88yAR
Watch the latest installment of ""Note to Self,"" only on ""CBS This Morning,"" HERE: http://cbsn.ws/1Sh8XlB
Follow ""CBS This Morning"" on Instagram HERE: http://bit.ly/1Q7NGnY
Like ""CBS This Morning"" on Facebook HERE: http://on.fb.me/1LhtdvI
Follow ""CBS This Morning"" on Twitter HERE: http://bit.ly/1Xj5W3p
Follow ""CBS This Morning"" on Google+ HERE: http://bit.ly/1SIM4I8

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B


Delivered by Norah O’Donnell and Gayle King, ""CBS This Morning"" offers a thoughtful, substantive and insightful source of news and information to a daily audience of 3 million viewers. The Emmy Award-winning broadcast presents a mix of daily news, coverage of developing stories of national and global significance, and interviews with leading figures in politics, business and entertainment. Check local listings for ""CBS This Morning"" broadcast times.",video,2018-09-21 11:23:45,CBSThisMorning,CBS This Morning,Brett Kavanaugh accuser willing to testify on her own terms,https://www.youtube.com/watch?v=k-Kz5EMNtjU,http://i.ytimg.com/vi/k-Kz5EMNtjU/default.jpg,0.611883061732895,16,0.18081757847966484,0.18703573058238399,0.5619049747400772,6,3
137,CBS This Morning,News & Politics,"Lawyers for Christine Blasey Ford, who accused Supreme Court nominee Brett Kavanaugh of sexually assaulting her in high school, are asking senators for new conditions to let her testify before the Senate Judiciary Committee. Ford does not want Kavanaugh to be in the room and wants assurances that she and her family will be kept safe. Nancy Cordes reports.

Subscribe to the ""CBS This Morning"" Channel HERE: http://bit.ly/1Q0v2hE
Watch ""CBS This Morning"" HERE: http://bit.ly/1T88yAR
Watch the latest installment of ""Note to Self,"" only on ""CBS This Morning,"" HERE: http://cbsn.ws/1Sh8XlB
Follow ""CBS This Morning"" on Instagram HERE: http://bit.ly/1Q7NGnY
Like ""CBS This Morning"" on Facebook HERE: http://on.fb.me/1LhtdvI
Follow ""CBS This Morning"" on Twitter HERE: http://bit.ly/1Xj5W3p
Follow ""CBS This Morning"" on Google+ HERE: http://bit.ly/1SIM4I8

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B


Delivered by Norah O’Donnell and Gayle King, ""CBS This Morning"" offers a thoughtful, substantive and insightful source of news and information to a daily audience of 3 million viewers. The Emmy Award-winning broadcast presents a mix of daily news, coverage of developing stories of national and global significance, and interviews with leading figures in politics, business and entertainment. Check local listings for ""CBS This Morning"" broadcast times.",video,2018-09-21 11:23:45,CBSThisMorning,CBS This Morning,Brett Kavanaugh accuser willing to testify on her own terms,https://www.youtube.com/watch?v=k-Kz5EMNtjU,http://i.ytimg.com/vi/k-Kz5EMNtjU/default.jpg,0.47179201709270613,6,0.8479508936581818,0.14749687932194477,0.9134748507753596,3,3
138,MSNBC,News & Politics,"As Republicans try to keep Democrats from taking control of Congress, the GOP is also trying to push Brett Kavanaugh through the nomination process - even if it comes at a hefty political price. Stephanie Ruhle and Ali Velshi are joined by NBC’s Steve Kornacki to discuss the impact Christine Blasey Ford’s accusation will have on the midterms.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Why The GOP's Push For Brett Kavanaugh Comes With A High Political Cost | Velshi & Ruhle | MSNBC",video,2018-09-20 18:56:32,msnbcleanforward,MSNBC,Why The GOP's Push For Brett Kavanaugh Comes With A High Political Cost | Velshi & Ruhle | MSNBC,https://www.youtube.com/watch?v=7i8Ri8bs6nc,http://i.ytimg.com/vi/7i8Ri8bs6nc/default.jpg,0.8354654691541463,8,0.4750030303431789,0.721549687873743,0.769664313625206,4,1
139,MSNBC,News & Politics,"As Republicans try to keep Democrats from taking control of Congress, the GOP is also trying to push Brett Kavanaugh through the nomination process - even if it comes at a hefty political price. Stephanie Ruhle and Ali Velshi are joined by NBC’s Steve Kornacki to discuss the impact Christine Blasey Ford’s accusation will have on the midterms.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Why The GOP's Push For Brett Kavanaugh Comes With A High Political Cost | Velshi & Ruhle | MSNBC",video,2018-09-20 18:56:32,msnbcleanforward,MSNBC,Why The GOP's Push For Brett Kavanaugh Comes With A High Political Cost | Velshi & Ruhle | MSNBC,https://www.youtube.com/watch?v=7i8Ri8bs6nc,http://i.ytimg.com/vi/7i8Ri8bs6nc/default.jpg,0.30641180761742604,16,0.8516037870221077,0.344748281894279,0.4837596672925395,1,3
140,ABC News,News & Politics,"Christine Blasey Ford's lawyers say she does not want to come face-to-face with Brett Kavanaugh and has a ""strong preference"" that there be a full FBI investigation first.",video,2018-09-21 14:22:49,ABCNews,ABC News,"Negotiations for Kavanaugh, Ford hearing intensify",https://www.youtube.com/watch?v=RKXHOnANrDg,http://i.ytimg.com/vi/RKXHOnANrDg/default.jpg,0.45069400997215814,17,0.3218570967138257,0.21394929078835134,0.8137591041665901,4,2
141,ABC News,News & Politics,"Christine Blasey Ford's lawyers say she does not want to come face-to-face with Brett Kavanaugh and has a ""strong preference"" that there be a full FBI investigation first.",video,2018-09-21 14:22:49,ABCNews,ABC News,"Negotiations for Kavanaugh, Ford hearing intensify",https://www.youtube.com/watch?v=RKXHOnANrDg,http://i.ytimg.com/vi/RKXHOnANrDg/default.jpg,0.28263289106362643,12,0.4388210311706344,0.9213939494878678,0.3876951353224005,7,3
142,MSNBC,News & Politics,"Protesters are assembling on Capitol Hill against Judge Brett Kavanaugh's Supreme Court nomination as capitol police begin making arrests.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Protesters Gather On Capitol Hill Against Brett Kavanaugh Nomination | Hallie Jackson | MSNBC",video,2018-09-20 15:52:01,msnbcleanforward,MSNBC,Protesters Gather On Capitol Hill Against Brett Kavanaugh Nomination | Hallie Jackson | MSNBC,https://www.youtube.com/watch?v=yFdWF0c7QCE,http://i.ytimg.com/vi/yFdWF0c7QCE/default.jpg,0.9428825030051267,5,0.3552486566740668,0.301108268280046,0.6707779235422956,4,2
143,MSNBC,News & Politics,"Protesters are assembling on Capitol Hill against Judge Brett Kavanaugh's Supreme Court nomination as capitol police begin making arrests.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Protesters Gather On Capitol Hill Against Brett Kavanaugh Nomination | Hallie Jackson | MSNBC",video,2018-09-20 15:52:01,msnbcleanforward,MSNBC,Protesters Gather On Capitol Hill Against Brett Kavanaugh Nomination | Hallie Jackson | MSNBC,https://www.youtube.com/watch?v=yFdWF0c7QCE,http://i.ytimg.com/vi/yFdWF0c7QCE/default.jpg,0.2597127747583069,14,0.39713831359690166,0.49068087051940057,0.29516799904627145,1,2
144,MSNBC,News & Politics,"Christine Blasey Ford, the woman who has accused Supreme Court nominee Brett Kavanaugh of sexually assaulting her when they were in high school, “wishes to testify” before the Senate Judiciary Committee next week “provided that we can agree on terms that are fair and which ensure her safety,” her lawyer said Thursday.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Brett Kavanaugh Accuser Willing To Testify | Katy Tur | MSNBC",video,2018-09-20 20:18:40,msnbcleanforward,MSNBC,Brett Kavanaugh Accuser Willing To Testify | Katy Tur | MSNBC,https://www.youtube.com/watch?v=7Tr1HCuYlGw,http://i.ytimg.com/vi/7Tr1HCuYlGw/default.jpg,0.9213230671567626,16,0.983778395647504,0.9049104162660354,0.2943251148353496,5,2
145,MSNBC,News & Politics,"Christine Blasey Ford, the woman who has accused Supreme Court nominee Brett Kavanaugh of sexually assaulting her when they were in high school, “wishes to testify” before the Senate Judiciary Committee next week “provided that we can agree on terms that are fair and which ensure her safety,” her lawyer said Thursday.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Brett Kavanaugh Accuser Willing To Testify | Katy Tur | MSNBC",video,2018-09-20 20:18:40,msnbcleanforward,MSNBC,Brett Kavanaugh Accuser Willing To Testify | Katy Tur | MSNBC,https://www.youtube.com/watch?v=7Tr1HCuYlGw,http://i.ytimg.com/vi/7Tr1HCuYlGw/default.jpg,0.5440494288571146,9,0.9632494483917602,0.866001282550122,0.8231769929148026,7,2
146,MSNBC,News & Politics,"According to NBC News, Kavanaugh spent part of the day hunkered down at the White House prepping for the possibility of testifying next week.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Brett Kavanaugh, Dr. Ford Prepping For Testimonies Next Week | Hardball | MSNBC",video,2018-09-21 00:22:20,msnbcleanforward,MSNBC,"Brett Kavanaugh, Dr. Ford Prepping For Testimonies Next Week | Hardball | MSNBC",https://www.youtube.com/watch?v=GdOJ7R3PkOM,http://i.ytimg.com/vi/GdOJ7R3PkOM/default.jpg,0.7972493702182458,11,0.8580819414675148,0.4081399227248156,0.27597379724238735,8,2
147,MSNBC,News & Politics,"According to NBC News, Kavanaugh spent part of the day hunkered down at the White House prepping for the possibility of testifying next week.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

Brett Kavanaugh, Dr. Ford Prepping For Testimonies Next Week | Hardball | MSNBC",video,2018-09-21 00:22:20,msnbcleanforward,MSNBC,"Brett Kavanaugh, Dr. Ford Prepping For Testimonies Next Week | Hardball | MSNBC",https://www.youtube.com/watch?v=GdOJ7R3PkOM,http://i.ytimg.com/vi/GdOJ7R3PkOM/default.jpg,0.8066616313665351,9,0.09728244891689752,0.13320628506025656,0.6998742907414249,7,2
